date,Soil Moisture Resistance (Ohm),Ambient Temperature (deg. C),Atmospheric Humidity (%),DC Water pump Status
23-03-2023 06:00,556,32.9,43,1
23-03-2023 06:15,514,33.4,65,1
23-03-2023 06:30,509,30.1,31,1
23-03-2023 06:45,489,26,61,0
23-03-2023 07:00,540,33.4,24,1
23-03-2023 07:15,497,30.1,66,0
23-03-2023 07:30,504,32.7,47,1
23-03-2023 07:45,558,25,47,1
23-03-2023 08:00,531,32.7,56,1
23-03-2023 08:15,483,32.8,27,0
23-03-2023 08:30,508,25,40,1
23-03-2023 08:45,508,30.5,40,1
23-03-2023 09:00,466,33.4,58,0
23-03-2023 09:15,499,30.5,29,0
23-03-2023 09:30,494,30.5,43,0
23-03-2023 09:45,494,30.5,39,0
23-03-2023 10:00,499,32.8,67,0
23-03-2023 10:15,504,32.9,63,1
23-03-2023 10:30,498,25,30,0
23-03-2023 10:45,506,32.7,28,1
23-03-2023 11:00,487,30.1,43,0
23-03-2023 11:15,466,26,25,0
23-03-2023 11:30,534,25,41,1
23-03-2023 11:45,542,26,57,1
23-03-2023 12:00,498,32.8,51,0
23-03-2023 12:15,555,33.3,47,1
23-03-2023 12:30,681,32.8,27,1
23-03-2023 12:45,465,30.3,49,0
23-03-2023 13:00,529,32.9,53,1
23-03-2023 13:15,497,32.7,20,0
23-03-2023 13:30,465,25,39,0
23-03-2023 13:45,541,32.7,50,1
23-03-2023 14:00,517,33.4,45,1
23-03-2023 14:15,499,32.7,25,0
23-03-2023 14:30,513,25,32,1
23-03-2023 14:45,522,32.8,31,1
23-03-2023 15:00,482,32.7,30,0
23-03-2023 15:15,481,33.3,46,0
23-03-2023 15:30,498,25,50,0
23-03-2023 15:45,482,30.6,26,0
23-03-2023 16:00,543,32.4,24,1
23-03-2023 16:15,498,33.4,42,0
23-03-2023 16:30,502,32.1,54,1
23-03-2023 16:45,536,32.8,45,1
23-03-2023 17:00,541,33.4,56,1
23-03-2023 17:15,465,33.4,35,0
23-03-2023 17:30,569,32.6,53,1
23-03-2023 17:45,482,30.6,70,0
23-03-2023 18:00,519,32.7,30,1
23-03-2023 18:15,498,32.8,33,0
23-03-2023 18:30,484,33.4,39,0
23-03-2023 18:45,483,30.1,30,0
23-03-2023 19:00,484,32.9,69,0
23-03-2023 19:15,547,32.8,33,1
23-03-2023 19:30,543,30.6,68,1
23-03-2023 19:45,507,33.4,28,1
23-03-2023 20:00,511,32.7,47,1
23-03-2023 20:15,441,32.8,24,0
23-03-2023 20:30,465,32.7,27,0
23-03-2023 20:45,538,33.4,49,1
23-03-2023 21:00,497,32.7,25,0
23-03-2023 21:15,507,30.5,49,1
23-03-2023 21:30,499,33.4,27,0
23-03-2023 21:45,499,30.1,38,0
23-03-2023 22:00,497,33.4,60,0
23-03-2023 22:15,497,30.2,41,0
23-03-2023 22:30,666,32.7,56,1
23-03-2023 22:45,507,32.8,23,1
23-03-2023 23:00,556,33.4,41,1
23-03-2023 23:15,542,32.8,35,1
23-03-2023 23:30,534,32.9,38,1
23-03-2023 23:45,494,32.8,46,0
24-03-2023 00:00,498,33.4,67,0
24-03-2023 00:15,519,30.6,22,1
24-03-2023 00:30,488,32.7,45,0
24-03-2023 00:45,528,33.4,67,1
24-03-2023 01:00,517,33.4,69,1
24-03-2023 01:15,504,32.8,66,1
24-03-2023 01:30,542,32.7,37,1
24-03-2023 01:45,466,32.9,59,0
24-03-2023 02:00,557,33.4,47,1
24-03-2023 02:15,509,32.8,42,1
24-03-2023 02:30,482,32.7,48,0
24-03-2023 02:45,498,33.4,55,0
24-03-2023 03:00,720,32.7,50,1
24-03-2023 03:15,466,30.5,36,0
24-03-2023 03:30,557,33.4,54,1
24-03-2023 03:45,506,30.6,36,1
24-03-2023 04:00,522,33.4,60,1
24-03-2023 04:15,495,30.6,24,0
24-03-2023 04:30,558,32.7,62,1
24-03-2023 04:45,497,33.4,47,0
24-03-2023 05:00,543,32.8,37,1
24-03-2023 05:15,498,32.8,28,0
24-03-2023 05:30,481,32.9,65,0
24-03-2023 05:45,493,32.8,55,0
24-03-2023 06:00,502,33.4,43,1
24-03-2023 06:15,483,32.8,24,0
24-03-2023 06:30,540,32.7,44,1
24-03-2023 06:45,556,33.4,51,1
24-03-2023 07:00,555,32.8,65,1
24-03-2023 07:15,552,30.5,31,1
24-03-2023 07:30,498,33.4,55,0
24-03-2023 07:45,521,30.6,68,1
24-03-2023 08:00,495,32.8,59,0
24-03-2023 08:15,542,33.4,66,1
24-03-2023 08:30,530,32.7,52,1
24-03-2023 08:45,498,30.6,43,0
24-03-2023 09:00,494,30.6,23,0
24-03-2023 09:15,502,30.6,43,1
24-03-2023 09:30,501,30.6,22,1
24-03-2023 09:45,507,30.6,46,1
24-03-2023 10:00,466,32.8,45,0
24-03-2023 10:15,502,32.7,44,1
24-03-2023 10:30,493,27,41,0
24-03-2023 10:45,505,25,44,1
24-03-2023 11:00,497,32.6,48,0
24-03-2023 11:15,516,33.3,49,1
24-03-2023 11:30,498,30.5,53,0
24-03-2023 11:45,494,30.5,34,0
24-03-2023 12:00,493,33.4,62,0
24-03-2023 12:15,497,26,55,0
24-03-2023 12:30,537,32.7,62,1
24-03-2023 12:45,504,30.5,63,1
24-03-2023 13:00,465,30.6,42,0
24-03-2023 13:15,545,25,21,1
24-03-2023 13:30,658,30.5,24,1
24-03-2023 13:45,497,30.1,30,0
24-03-2023 14:00,465,32.1,26,0
24-03-2023 14:15,535,32.8,69,1
24-03-2023 14:30,543,30.2,57,1
24-03-2023 14:45,497,25,35,0
24-03-2023 15:00,498,30.6,42,0
24-03-2023 15:15,523,30.3,22,1
24-03-2023 15:30,498,32.8,24,0
24-03-2023 15:45,543,26,42,1
24-03-2023 16:00,494,32.7,64,0
24-03-2023 16:15,466,30.5,42,0
24-03-2023 16:30,482,30.1,51,0
24-03-2023 16:45,546,32.8,21,1
24-03-2023 17:00,496,30,70,0
24-03-2023 17:15,513,26,41,1
24-03-2023 17:30,466,33.4,27,0
24-03-2023 17:45,555,25,67,1
24-03-2023 18:00,498,30.1,42,0
24-03-2023 18:15,512,27,54,1
24-03-2023 18:30,498,32.4,26,0
24-03-2023 18:45,514,25,41,1
24-03-2023 19:00,494,32.2,40,0
24-03-2023 19:15,495,32.4,53,0
24-03-2023 19:30,528,30.6,57,1
24-03-2023 19:45,536,32.7,42,1
24-03-2023 20:00,516,25,34,1
24-03-2023 20:15,498,30.2,47,0
24-03-2023 20:30,514,26,66,1
24-03-2023 20:45,567,32.9,30,1
24-03-2023 21:00,542,32.9,30,1
24-03-2023 21:15,481,33.4,63,0
24-03-2023 21:30,496,30.6,52,0
24-03-2023 21:45,470,26,67,0
24-03-2023 22:00,498,32.7,54,0
24-03-2023 22:15,571,33.4,41,1
24-03-2023 22:30,542,25,44,1
24-03-2023 22:45,497,30.1,61,0
24-03-2023 23:00,508,33.4,42,1
24-03-2023 23:15,497,30.3,57,0
24-03-2023 23:30,674,25,32,1
24-03-2023 23:45,504,30.1,49,1
25-03-2023 00:00,542,32.8,32,1
25-03-2023 00:15,516,33.4,33,1
25-03-2023 00:30,559,25,50,1
25-03-2023 00:45,532,32.9,50,1
25-03-2023 01:00,481,26,50,0
25-03-2023 01:15,465,33.3,58,0
25-03-2023 01:30,557,33.4,60,1
25-03-2023 01:45,509,32.7,23,1
25-03-2023 02:00,520,32.7,24,1
25-03-2023 02:15,528,33.3,43,1
25-03-2023 02:30,484,33.4,70,0
25-03-2023 02:45,466,33.3,45,0
25-03-2023 03:00,469,30.5,53,0
25-03-2023 03:15,508,30.5,43,1
25-03-2023 03:30,507,33.3,62,1
25-03-2023 03:45,466,32.8,35,0
25-03-2023 04:00,541,32.8,36,1
25-03-2023 04:15,497,25,31,0
25-03-2023 04:30,488,32.8,61,0
25-03-2023 04:45,469,30.6,30,0
25-03-2023 05:00,504,32.9,34,1
25-03-2023 05:15,543,25,31,1
25-03-2023 05:30,482,32.8,31,0
25-03-2023 05:45,536,33.4,66,1
25-03-2023 06:00,516,25,34,1
25-03-2023 06:15,508,33.4,56,1
25-03-2023 06:30,558,33.4,39,1
25-03-2023 06:45,498,30.2,28,0
25-03-2023 07:00,488,26,46,0
25-03-2023 07:15,509,33.4,52,1
25-03-2023 07:30,483,33.3,69,0
25-03-2023 07:45,511,32.8,26,1
25-03-2023 08:00,537,32.7,55,1
25-03-2023 08:15,505,30.6,34,1
25-03-2023 08:30,483,30.6,64,0
25-03-2023 08:45,498,33.4,27,0
25-03-2023 09:00,505,30.5,59,1
25-03-2023 09:15,495,30.6,50,0
25-03-2023 09:30,521,32.9,43,1
25-03-2023 09:45,522,33.4,46,1
25-03-2023 10:00,497,30.1,48,0
25-03-2023 10:15,470,26,65,0
25-03-2023 10:30,466,33.4,21,0
25-03-2023 10:45,501,30.1,46,1
25-03-2023 11:00,495,32.7,54,0
25-03-2023 11:15,482,25,56,0
25-03-2023 11:30,525,32.7,28,1
25-03-2023 11:45,496,32.8,21,0
25-03-2023 12:00,508,25,34,1
25-03-2023 12:15,519,30.5,29,1
25-03-2023 12:30,501,33.4,64,1
25-03-2023 12:45,538,30.5,23,1
25-03-2023 13:00,513,30.5,20,1
25-03-2023 13:15,483,30.5,70,0
25-03-2023 13:30,512,32.8,45,1
25-03-2023 13:45,495,32.9,25,0
25-03-2023 14:00,513,25,21,1
25-03-2023 14:15,499,32.7,30,0
25-03-2023 14:30,501,30.1,41,1
25-03-2023 14:45,520,26,32,1
25-03-2023 15:00,486,25,69,0
25-03-2023 15:15,496,26,52,0
25-03-2023 15:30,669,32.8,63,1
25-03-2023 15:45,498,33.3,48,0
25-03-2023 16:00,476,32.8,55,0
25-03-2023 16:15,466,30.3,25,0
25-03-2023 16:30,523,32.9,63,1
25-03-2023 16:45,500,32.7,55,1
25-03-2023 17:00,494,25,62,0
25-03-2023 17:15,506,32.7,63,1
25-03-2023 17:30,500,33.4,69,1
25-03-2023 17:45,500,32.7,54,1
25-03-2023 18:00,481,25,23,0
25-03-2023 18:15,497,32.8,56,0
25-03-2023 18:30,490,32.7,30,0
25-03-2023 18:45,497,33.3,24,0
25-03-2023 19:00,550,25,53,1
25-03-2023 19:15,486,30.6,34,0
25-03-2023 19:30,470,32.4,65,0
25-03-2023 19:45,483,33.4,42,0
25-03-2023 20:00,498,32.1,46,0
25-03-2023 20:15,542,32.8,58,1
25-03-2023 20:30,516,33.4,29,1
25-03-2023 20:45,478,33.4,25,0
25-03-2023 21:00,481,32.6,20,0
25-03-2023 21:15,505,30.6,57,1
25-03-2023 21:30,526,32.7,48,1
25-03-2023 21:45,538,32.8,25,1
25-03-2023 22:00,502,33.4,57,1
25-03-2023 22:15,504,30.1,25,1
25-03-2023 22:30,525,32.9,37,1
25-03-2023 22:45,484,32.8,70,0
25-03-2023 23:00,506,30.6,37,1
25-03-2023 23:15,481,33.4,56,0
25-03-2023 23:30,497,32.7,68,0
25-03-2023 23:45,499,32.8,67,0
26-03-2023 00:00,498,32.7,68,0
26-03-2023 00:15,543,33.4,42,1
26-03-2023 00:30,476,32.7,42,0
26-03-2023 00:45,554,30.5,34,1
26-03-2023 01:00,499,33.4,41,0
26-03-2023 01:15,470,30.1,45,0
26-03-2023 01:30,483,33.4,30,0
26-03-2023 01:45,523,30.2,47,1
26-03-2023 02:00,519,32.7,33,1
26-03-2023 02:15,511,32.8,61,1
26-03-2023 02:30,528,33.4,34,1
26-03-2023 02:45,506,32.8,70,1
26-03-2023 03:00,481,32.9,62,0
26-03-2023 03:15,498,32.8,57,0
26-03-2023 03:30,540,33.4,55,1
26-03-2023 03:45,529,30.6,42,1
26-03-2023 04:00,487,32.7,37,0
26-03-2023 04:15,557,33.4,61,1
26-03-2023 04:30,487,33.4,40,0
26-03-2023 04:45,532,32.8,64,1
26-03-2023 05:00,466,32.7,62,0
26-03-2023 05:15,498,32.9,21,0
26-03-2023 05:30,487,33.4,56,0
26-03-2023 05:45,466,32.8,46,0
26-03-2023 06:00,528,32.7,37,1
26-03-2023 06:15,490,33.4,29,0
26-03-2023 06:30,558,32.7,37,1
26-03-2023 06:45,498,30.5,24,0
26-03-2023 07:00,557,33.4,54,1
26-03-2023 07:15,471,30.6,22,0
26-03-2023 07:30,542,33.4,33,1
26-03-2023 07:45,656,30.6,59,1
26-03-2023 08:00,559,32.7,63,1
26-03-2023 08:15,468,33.4,58,0
26-03-2023 08:30,492,32.8,47,0
26-03-2023 08:45,465,32.8,31,0
26-03-2023 09:00,554,32.9,24,1
26-03-2023 09:15,509,32.8,55,1
26-03-2023 09:30,482,33.4,21,0
26-03-2023 09:45,501,32.8,31,1
26-03-2023 10:00,507,32.7,34,1
26-03-2023 10:15,540,33.4,41,1
26-03-2023 10:30,485,32.8,59,0
26-03-2023 10:45,465,30.5,65,0
26-03-2023 11:00,497,33.4,25,0
26-03-2023 11:15,498,30.6,22,0
26-03-2023 11:30,498,32.8,25,0
26-03-2023 11:45,465,33.4,50,0
26-03-2023 12:00,470,32.7,38,0
26-03-2023 12:15,525,32.4,27,1
26-03-2023 12:30,543,32.4,39,1
26-03-2023 12:45,506,32.6,49,1
26-03-2023 13:00,542,32.6,40,1
26-03-2023 13:15,516,32.6,47,1
26-03-2023 13:30,543,32.3,62,1
26-03-2023 13:45,466,32.2,53,0
26-03-2023 14:00,480,31.9,33,0
26-03-2023 14:15,655,32.2,20,1
26-03-2023 14:30,497,32.8,64,0
26-03-2023 14:45,498,31.9,55,0
26-03-2023 15:00,504,32.7,25,1
26-03-2023 15:15,493,32.1,64,0
26-03-2023 15:30,468,32.8,33,0
26-03-2023 15:45,518,32.1,27,1
26-03-2023 16:00,541,32.1,44,1
26-03-2023 16:15,497,32.4,65,0
26-03-2023 16:30,557,32.4,63,1
26-03-2023 16:45,500,31.9,24,1
26-03-2023 17:00,505,32.3,31,1
26-03-2023 17:15,478,30.1,49,0
26-03-2023 17:30,500,32.2,45,1
26-03-2023 17:45,481,32.3,70,0
26-03-2023 18:00,497,32.7,66,0
26-03-2023 18:15,496,32.2,34,0
26-03-2023 18:30,556,31.7,57,1
26-03-2023 18:45,499,32.1,54,0
26-03-2023 19:00,497,32.1,25,0
26-03-2023 19:15,497,32.1,65,0
26-03-2023 19:30,532,32.3,23,1
26-03-2023 19:45,496,32.1,38,0
26-03-2023 20:00,520,32.1,46,1
26-03-2023 20:15,537,32.1,46,1
26-03-2023 20:30,506,32.1,67,1
26-03-2023 20:45,486,32.2,36,0
26-03-2023 21:00,468,32.2,44,0
26-03-2023 21:15,471,32.2,62,0
26-03-2023 21:30,466,32.2,43,0
26-03-2023 21:45,557,32.2,33,1
26-03-2023 22:00,525,32.5,60,1
26-03-2023 22:15,546,32.1,63,1
26-03-2023 22:30,661,32.1,64,1
26-03-2023 22:45,488,32.2,64,0
26-03-2023 23:00,534,32.1,41,1
26-03-2023 23:15,557,31.9,39,1
26-03-2023 23:30,497,32.2,48,0
26-03-2023 23:45,514,32.3,63,1
27-03-2023 00:00,498,32.3,47,0
27-03-2023 00:15,477,32.2,51,0
27-03-2023 00:30,485,32.1,55,0
27-03-2023 00:45,522,32.1,33,1
27-03-2023 01:00,537,32.1,47,1
27-03-2023 01:15,500,32.1,64,1
27-03-2023 01:30,506,32.8,23,1
27-03-2023 01:45,557,32.4,35,1
27-03-2023 02:00,558,32.1,58,1
27-03-2023 02:15,500,32,66,1
27-03-2023 02:30,466,32.4,42,0
27-03-2023 02:45,500,32.4,41,1
27-03-2023 03:00,550,32.9,51,1
27-03-2023 03:15,497,32.3,52,0
27-03-2023 03:30,540,32.1,32,1
27-03-2023 03:45,472,32.2,25,0
27-03-2023 04:00,511,31.9,42,1
27-03-2023 04:15,505,32.5,65,1
27-03-2023 04:30,558,32.5,32,1
27-03-2023 04:45,536,32.5,36,1
27-03-2023 05:00,524,32.5,66,1
27-03-2023 05:15,497,32.5,47,0
27-03-2023 05:30,535,32.1,31,1
27-03-2023 05:45,520,32.1,33,1
27-03-2023 06:00,496,32.1,67,0
27-03-2023 06:15,543,32.1,30,1
27-03-2023 06:30,513,32.1,24,1
27-03-2023 06:45,556,32.1,51,1
27-03-2023 07:00,542,32.1,70,1
27-03-2023 07:15,483,32.1,54,0
27-03-2023 07:30,522,32.1,59,1
27-03-2023 07:45,501,32.2,40,1
27-03-2023 08:00,483,32.2,42,0
27-03-2023 08:15,543,32.2,68,1
27-03-2023 08:30,480,32.2,32,0
27-03-2023 08:45,530,32.2,63,1
27-03-2023 09:00,536,32.1,37,1
27-03-2023 09:15,522,32.1,22,1
27-03-2023 09:30,510,32.1,36,1
27-03-2023 09:45,466,32.1,30,0
27-03-2023 10:00,487,32.1,37,0
27-03-2023 10:15,524,32.1,25,1
27-03-2023 10:30,526,32.1,36,1
27-03-2023 10:45,496,32.1,70,0
27-03-2023 11:00,500,32.1,64,1
27-03-2023 11:15,466,32.3,33,0
27-03-2023 11:30,509,32.3,33,1
27-03-2023 11:45,466,32.3,53,0
27-03-2023 12:00,638,32.3,34,1
27-03-2023 12:15,522,32.3,34,1
27-03-2023 12:30,741,32.3,38,1
27-03-2023 12:45,798,32.3,62,1
27-03-2023 13:00,690,32.3,34,1
27-03-2023 13:15,558,32.1,56,1
27-03-2023 13:30,578,32.1,27,1
27-03-2023 13:45,673,32.1,66,1
27-03-2023 14:00,642,32.6,63,1
27-03-2023 14:15,723,32.7,31,1
27-03-2023 14:30,671,32.8,39,1
27-03-2023 14:45,758,31.8,59,1
27-03-2023 15:00,507,32.1,47,1
27-03-2023 15:15,586,31.9,36,1
27-03-2023 15:30,703,32.2,51,1
27-03-2023 15:45,716,32.1,53,1
27-03-2023 16:00,724,32.2,50,1
27-03-2023 16:15,828,32.2,27,1
27-03-2023 16:30,633,27,22,1
27-03-2023 16:45,783,25,67,1
27-03-2023 17:00,635,26,28,1
27-03-2023 17:15,525,25,27,1
27-03-2023 17:30,636,27,44,1
27-03-2023 17:45,813,26,37,1
27-03-2023 18:00,736,25,41,1
27-03-2023 18:15,833,26,52,1
27-03-2023 18:30,808,27,37,1
27-03-2023 18:45,714,27,62,1
27-03-2023 19:00,806,27,57,1
27-03-2023 19:15,681,25,48,1
27-03-2023 19:30,661,27,21,1
27-03-2023 19:45,546,26,36,1
27-03-2023 20:00,759,25,52,1
27-03-2023 20:15,803,25,55,1
27-03-2023 20:30,670,27,35,1
27-03-2023 20:45,796,26,23,1
27-03-2023 21:00,665,26,45,1
27-03-2023 21:15,687,30.5,49,1
27-03-2023 21:30,573,30.6,40,1
27-03-2023 21:45,812,31.7,68,1
27-03-2023 22:00,698,31.8,29,1
27-03-2023 22:15,675,31.6,53,1
27-03-2023 22:30,700,31.5,48,1
27-03-2023 22:45,749,31.3,22,1
27-03-2023 23:00,537,31.2,50,1
27-03-2023 23:15,748,31,27,1
27-03-2023 23:30,824,30.9,39,1
27-03-2023 23:45,839,30.8,45,1
28-03-2023 00:00,740,30.7,51,1
28-03-2023 00:15,533,30.6,69,1
28-03-2023 00:30,775,30.6,56,1
28-03-2023 00:45,663,30.5,39,1
28-03-2023 01:00,639,30.4,29,1
28-03-2023 01:15,612,30.3,31,1
28-03-2023 01:30,580,30.3,65,1
28-03-2023 01:45,632,30.2,61,1
28-03-2023 02:00,535,30.2,46,1
28-03-2023 02:15,818,30.2,22,1
28-03-2023 02:30,503,30.1,52,1
28-03-2023 02:45,788,30.2,43,1
28-03-2023 03:00,513,30.3,40,1
28-03-2023 03:15,729,30.4,69,1
28-03-2023 03:30,659,30.4,53,1
28-03-2023 03:45,629,30.4,29,1
28-03-2023 04:00,641,30.5,26,1
28-03-2023 04:15,676,30.5,51,1
28-03-2023 04:30,739,30.6,51,1
28-03-2023 04:45,773,30.6,38,1
28-03-2023 05:00,792,30.6,41,1
28-03-2023 05:15,509,30.7,62,1
28-03-2023 05:30,682,30.7,32,1
28-03-2023 05:45,637,30.7,39,1
28-03-2023 06:00,769,30.8,26,1
28-03-2023 06:15,611,30.8,39,1
28-03-2023 06:30,574,31.1,67,1
28-03-2023 06:45,623,32.1,34,1
28-03-2023 07:00,539,31.6,26,1
28-03-2023 07:15,595,31.5,67,1
28-03-2023 07:30,683,30.7,59,1
28-03-2023 07:45,760,30,44,1
28-03-2023 08:00,697,32.8,44,1
28-03-2023 08:15,766,30.1,20,1
28-03-2023 08:30,768,30.6,49,1
28-03-2023 08:45,734,31.2,27,1
28-03-2023 09:00,579,32.1,22,1
28-03-2023 09:15,737,31.4,68,1
28-03-2023 09:30,699,31.3,22,1
28-03-2023 09:45,757,33.4,32,1
28-03-2023 10:00,624,30,43,1
28-03-2023 10:15,545,30.2,26,1
28-03-2023 10:30,850,30.1,33,1
28-03-2023 10:45,722,31.7,68,1
28-03-2023 11:00,795,26,60,1
28-03-2023 11:15,817,32.8,36,1
28-03-2023 11:30,830,30.1,52,1
28-03-2023 11:45,843,30,41,1
28-03-2023 12:00,553,30,24,1
28-03-2023 12:15,837,30.9,32,1
28-03-2023 12:30,588,31.5,41,1
28-03-2023 12:45,733,31.3,30,1
28-03-2023 13:00,89,30.2,27,0
28-03-2023 13:15,76,31.2,70,0
28-03-2023 13:30,434,31.6,39,0
28-03-2023 13:45,487,30.6,44,0
28-03-2023 14:00,493,31.3,28,0
28-03-2023 14:15,421,31.3,33,0
28-03-2023 14:30,379,32.7,56,0
28-03-2023 14:45,177,33.4,28,0
28-03-2023 15:00,482,30,48,0
28-03-2023 15:15,168,27,41,0
28-03-2023 15:30,208,30.6,65,0
28-03-2023 15:45,162,30.3,31,0
28-03-2023 16:00,306,32.8,31,0
28-03-2023 16:15,394,33.4,64,0
28-03-2023 16:30,184,33,21,0
28-03-2023 16:45,429,32,29,0
28-03-2023 17:00,81,31.3,20,0
28-03-2023 17:15,158,30.6,67,0
28-03-2023 17:30,435,30.5,64,0
28-03-2023 17:45,401,33.2,29,0
28-03-2023 18:00,271,30.2,52,0
28-03-2023 18:15,161,31.4,60,0
28-03-2023 18:30,124,31.2,70,0
28-03-2023 18:45,26,30.1,37,0
28-03-2023 19:00,175,27,36,0
28-03-2023 19:15,293,29,61,0
28-03-2023 19:30,354,32.7,70,0
28-03-2023 19:45,245,31.3,70,0
28-03-2023 20:00,462,32.7,26,0
28-03-2023 20:15,466,30.1,34,0
28-03-2023 20:30,75,30.5,35,0
28-03-2023 20:45,209,31,23,0
28-03-2023 21:00,304,31.5,48,0
28-03-2023 21:15,256,31.5,51,0
28-03-2023 21:30,141,31.6,47,0
28-03-2023 21:45,302,33.4,43,0
28-03-2023 22:00,87,32.9,27,0
28-03-2023 22:15,72,33.1,48,0
28-03-2023 22:30,4,32.4,32,0
28-03-2023 22:45,178,32.8,68,0
28-03-2023 23:00,36,33.4,43,0
28-03-2023 23:15,39,33.3,65,0
28-03-2023 23:30,107,30.3,58,0
28-03-2023 23:45,21,31.2,20,0
29-03-2023 00:00,59,31.6,56,0
29-03-2023 00:15,206,33.4,20,0
29-03-2023 00:30,143,32.2,67,0
29-03-2023 00:45,52,30.1,53,0
29-03-2023 01:00,149,33.3,29,0
29-03-2023 01:15,74,30.5,44,0
29-03-2023 01:30,861,30.5,35,1
29-03-2023 01:45,938,30.6,28,1
29-03-2023 02:00,981,31.5,32,1
29-03-2023 02:15,1019,30.6,53,1
29-03-2023 02:30,876,33.4,24,1
29-03-2023 02:45,1020,27,39,1
29-03-2023 03:00,933,33.4,28,1
29-03-2023 03:15,889,30.1,65,1
29-03-2023 03:30,865,32.9,41,1
29-03-2023 03:45,920,30.5,47,1
29-03-2023 04:00,926,30.9,33,1
29-03-2023 04:15,923,32.2,51,1
29-03-2023 04:30,853,33.3,59,1
29-03-2023 04:45,922,30.6,28,1
29-03-2023 05:00,998,30.7,33,1
29-03-2023 05:15,966,31.6,31,1
29-03-2023 05:30,950,27,31,1
29-03-2023 05:45,1001,30.1,23,1
29-03-2023 06:00,930,31.6,36,1
29-03-2023 06:15,999,30.5,69,1
29-03-2023 06:30,873,31.9,51,1
29-03-2023 06:45,969,30.3,41,1
29-03-2023 07:00,881,32.1,63,1
29-03-2023 07:15,896,30.2,55,1
29-03-2023 07:30,857,33.4,37,1
29-03-2023 07:45,1010,32.9,20,1
29-03-2023 08:00,947,32.8,66,1
29-03-2023 08:15,859,32.9,34,1
29-03-2023 08:30,1005,32.9,27,1
29-03-2023 08:45,937,33.2,52,1
29-03-2023 09:00,893,33.4,45,1
29-03-2023 09:15,872,32.8,43,1
29-03-2023 09:30,878,30.1,61,1
29-03-2023 09:45,883,30.6,39,1
29-03-2023 10:00,888,32.7,32,1
29-03-2023 10:15,1009,30.6,65,1
29-03-2023 10:30,917,31.3,21,1
29-03-2023 10:45,974,32.9,59,1
29-03-2023 11:00,858,33.4,38,1
29-03-2023 11:15,918,32.9,39,1
29-03-2023 11:30,1021,30.1,38,1
29-03-2023 11:45,986,30.3,32,1
29-03-2023 12:00,968,30.6,65,1
29-03-2023 12:15,1015,30,26,1
29-03-2023 12:30,914,32.1,25,1
29-03-2023 12:45,941,31.3,32,1
29-03-2023 13:00,902,30.5,43,1
29-03-2023 13:15,894,30.2,42,1
29-03-2023 13:30,1022,32.8,38,1
29-03-2023 13:45,979,30.6,53,1
29-03-2023 14:00,1024,30.5,49,1
29-03-2023 14:15,720,30,67,1
29-03-2023 14:30,637,30.6,34,1
29-03-2023 14:45,661,31.3,55,1
29-03-2023 15:00,674,32.9,30,1
29-03-2023 15:15,681,30.6,28,1
29-03-2023 15:30,666,32.7,40,1
29-03-2023 15:45,668,30.6,46,1
29-03-2023 16:00,656,26,20,1
29-03-2023 16:15,664,30,33,1
29-03-2023 16:30,667,27,68,1
29-03-2023 16:45,669,30,40,1
29-03-2023 17:00,682,31.5,51,1
29-03-2023 17:15,680,31.2,56,1
29-03-2023 17:30,678,31.3,37,1
29-03-2023 17:45,658,31.4,61,1
29-03-2023 18:00,667,31.3,49,1
29-03-2023 18:15,662,31.2,69,1
29-03-2023 18:30,655,31.4,39,1
29-03-2023 18:45,637,33.4,55,1
29-03-2023 19:00,636,30.5,37,1
29-03-2023 19:15,628,32.2,44,1
29-03-2023 19:30,595,33.4,44,1
29-03-2023 19:45,608,31.4,63,1
29-03-2023 20:00,605,32.5,68,1
29-03-2023 20:15,600,32.6,65,1
29-03-2023 20:30,596,32.7,49,1
29-03-2023 20:45,592,30.5,35,1
29-03-2023 21:00,588,30.2,48,1
29-03-2023 21:15,584,30,64,1
29-03-2023 21:30,580,31.3,34,1
29-03-2023 21:45,554,30.3,43,1
29-03-2023 22:00,571,32.8,40,1
29-03-2023 22:15,569,30.6,62,1
29-03-2023 22:30,567,33.4,57,1
29-03-2023 22:45,564,33.4,24,1
29-03-2023 23:00,561,33.4,27,1
29-03-2023 23:15,558,32.6,63,1
29-03-2023 23:30,535,30.3,21,1
29-03-2023 23:45,554,33.4,64,1
30-03-2023 00:00,553,31.4,37,1
30-03-2023 00:15,550,33.4,30,1
30-03-2023 00:30,549,31.4,27,1
30-03-2023 00:45,547,30.6,69,1
30-03-2023 01:00,523,31.5,39,1
30-03-2023 01:15,523,30.6,20,1
30-03-2023 01:30,543,31.5,69,1
30-03-2023 01:45,543,31.5,58,1
30-03-2023 02:00,542,30.6,49,1
30-03-2023 02:15,526,33.4,33,1
30-03-2023 02:30,543,32.4,29,1
30-03-2023 02:45,542,32.7,24,1
30-03-2023 03:00,542,31.2,58,1
30-03-2023 03:15,540,30.6,31,1
30-03-2023 03:30,523,30.1,50,1
30-03-2023 03:45,538,30.6,32,1
30-03-2023 04:00,522,30.6,46,1
30-03-2023 04:15,536,30.4,46,1
30-03-2023 04:30,536,30.2,36,1
30-03-2023 04:45,537,30,48,1
30-03-2023 05:00,536,31.4,49,1
30-03-2023 05:15,532,31.6,38,1
30-03-2023 05:30,514,31.4,29,1
